0.0,-10.0,17.0,14.299999999999997,14.299999999999997,14.299999999999997,14.511362478840839,1.0,10.0,24.361477613449097
1.0,-5.0,17.0,14.799999999999999,14.799999999999999,14.799999999999999,15.01136247884084,1.0,10.0,25.73769783973694
4.0,10.0,17.0,16.3,16.3,16.3,16.511362478840844,1.0,10.0,26.386159420013428
6.0,20.0,17.0,17.3,17.3,17.3,17.511362478840844,1.0,10.0,25.246047735214233
8.0,30.0,17.0,18.299999999999997,18.299999999999997,18.299999999999997,18.51136247884084,1.0,10.0,28.176536798477173
10.0,-10.0,19.0,16.099999999999998,16.099999999999998,16.099999999999998,16.31136247884084,1.0,10.0,10.270261287689209
11.0,-5.0,19.0,16.6,16.6,16.6,16.811362478840845,1.0,10.0,26.32071042060852
14.0,10.0,19.0,18.1,18.1,18.1,18.311362478840845,1.0,10.0,25.423606634140015
15.0,15.0,19.0,18.599999999999998,18.599999999999998,18.599999999999998,18.81136247884084,1.0,10.0,26.29768466949463
18.0,30.0,19.0,20.099999999999998,20.099999999999998,20.099999999999998,20.31136247884084,1.0,10.0,26.44869327545166
21.0,-5.0,21.0,18.4,18.4,18.4,18.611362478840842,1.0,10.0,25.32846188545227
22.0,0.0,21.0,18.9,18.9,18.9,19.111362478840842,1.0,10.0,26.57587242126465
23.0,5.0,21.0,19.4,19.4,19.4,19.611362478840842,1.0,10.0,24.33304476737976
24.0,10.0,21.0,19.9,19.9,19.9,20.111362478840842,1.0,10.0,26.276423692703247
25.0,15.0,21.0,20.4,20.4,20.4,20.611362478840842,1.0,10.0,24.006094455718994
27.0,25.0,21.0,21.4,21.4,21.4,21.611362478840842,1.0,10.0,-300.0
30.0,-10.0,23.0,19.7,19.7,19.7,19.911362478840843,1.0,10.0,26.345760345458984
31.0,-5.0,23.0,20.2,20.2,20.2,20.411362478840843,1.0,10.0,24.476752996444702
32.0,0.0,23.0,20.7,20.7,20.7,20.911362478840843,1.0,10.0,4.310327529907227
33.0,5.0,23.0,21.2,21.2,21.2,21.411362478840843,1.0,10.0,4.142543077468872
34.0,10.0,23.0,21.7,21.7,21.7,21.911362478840843,1.0,10.0,4.53419041633606
35.0,15.0,23.0,22.200000000000003,22.200000000000003,22.200000000000003,22.411362478840847,1.0,10.0,4.923128604888916
36.0,20.0,23.0,22.7,22.7,22.7,22.911362478840843,1.0,10.0,5.289412021636963
39.0,35.0,23.0,24.2,24.2,24.2,24.411362478840843,1.0,10.0,4.696746349334717
41.0,-5.0,25.0,22.0,22.0,22.0,22.211362478840844,1.0,10.0,4.228276968002319
42.0,0.0,25.0,22.499999999999996,22.499999999999996,22.499999999999996,22.71136247884084,1.0,10.0,4.03453254699707
43.0,5.0,25.0,22.999999999999996,22.999999999999996,22.999999999999996,23.21136247884084,1.0,10.0,4.785640716552734
44.0,10.0,25.0,23.499999999999996,23.499999999999996,23.499999999999996,23.71136247884084,1.0,10.0,4.746943473815918
45.0,15.0,25.0,24.0,24.0,24.0,24.211362478840844,1.0,10.0,5.236775159835815
48.0,30.0,25.0,25.499999999999996,25.499999999999996,25.499999999999996,25.71136247884084,1.0,10.0,6.218188762664795
49.0,35.0,25.0,25.999999999999996,25.999999999999996,25.999999999999996,26.21136247884084,1.0,10.0,4.5861241817474365
50.0,-10.0,17.0,11.600000000000001,11.600000000000001,11.600000000000001,11.811362478840843,1.0,20.0,4.595390796661377
51.0,-5.0,17.0,12.6,12.6,12.6,12.811362478840842,1.0,20.0,4.814865827560425
52.0,0.0,17.0,13.600000000000001,13.600000000000001,13.600000000000001,13.811362478840843,1.0,20.0,4.973955869674683
53.0,5.0,17.0,14.600000000000001,14.600000000000001,14.600000000000001,14.811362478840843,1.0,20.0,4.170331239700317
54.0,10.0,17.0,15.6,15.6,15.6,15.811362478840842,1.0,20.0,4.8356969356536865
55.0,15.0,17.0,16.6,16.6,16.6,16.811362478840845,1.0,20.0,2.7336082458496094
56.0,20.0,17.0,17.6,17.6,17.6,17.811362478840845,1.0,20.0,4.358643293380737
57.0,25.0,17.0,18.6,18.6,18.6,18.811362478840845,1.0,20.0,14.4928297996521
58.0,30.0,17.0,19.6,19.6,19.6,19.811362478840845,1.0,20.0,5.871034860610962
59.0,35.0,17.0,20.6,20.6,20.6,20.811362478840845,1.0,20.0,4.988959312438965
60.0,-10.0,19.0,13.199999999999998,13.199999999999998,13.199999999999998,13.41136247884084,1.0,20.0,3.743577480316162
61.0,-5.0,19.0,14.2,14.2,14.2,14.411362478840841,1.0,20.0,4.21150279045105
62.0,0.0,19.0,15.2,15.2,15.2,15.411362478840841,1.0,20.0,4.128957986831665
63.0,5.0,19.0,16.2,16.2,16.2,16.411362478840843,1.0,20.0,4.2977330684661865
64.0,10.0,19.0,17.2,17.2,17.2,17.411362478840843,1.0,20.0,4.207868576049805
65.0,15.0,19.0,18.2,18.2,18.2,18.411362478840843,1.0,20.0,4.223308801651001
66.0,20.0,19.0,19.2,19.2,19.2,19.411362478840843,1.0,20.0,4.657543897628784
67.0,25.0,19.0,20.2,20.2,20.2,20.411362478840843,1.0,20.0,28.781665325164795
68.0,30.0,19.0,21.2,21.2,21.2,21.411362478840843,1.0,20.0,7.90912389755249
70.0,-10.0,21.0,14.799999999999999,14.799999999999999,14.799999999999999,15.01136247884084,1.0,20.0,3.753028631210327
71.0,-5.0,21.0,15.8,15.8,15.8,16.011362478840844,1.0,20.0,4.5832438468933105
72.0,0.0,21.0,16.8,16.8,16.8,17.011362478840844,1.0,20.0,6.40530252456665
73.0,5.0,21.0,17.8,17.8,17.8,18.011362478840844,1.0,20.0,6.2346131801605225
78.0,30.0,21.0,22.8,22.8,22.8,23.011362478840844,1.0,20.0,6.163261413574219
79.0,35.0,21.0,23.8,23.8,23.8,24.011362478840844,1.0,20.0,5.308860540390015
80.0,-10.0,23.0,16.4,16.4,16.4,16.611362478840842,1.0,20.0,4.847231388092041
81.0,-5.0,23.0,17.400000000000002,17.400000000000002,17.400000000000002,17.611362478840846,1.0,20.0,4.9869630336761475
82.0,0.0,23.0,18.400000000000002,18.400000000000002,18.400000000000002,18.611362478840846,1.0,20.0,5.013430833816528
83.0,5.0,23.0,19.400000000000002,19.400000000000002,19.400000000000002,19.611362478840846,1.0,20.0,3.3998148441314697
84.0,10.0,23.0,20.400000000000002,20.400000000000002,20.400000000000002,20.611362478840846,1.0,20.0,5.295104026794434
87.0,25.0,23.0,23.400000000000002,23.400000000000002,23.400000000000002,23.611362478840846,1.0,20.0,-300.0
88.0,30.0,23.0,24.4,24.4,24.4,24.611362478840842,1.0,20.0,5.262151479721069
89.0,35.0,23.0,25.400000000000002,25.400000000000002,25.400000000000002,25.611362478840846,1.0,20.0,4.009231805801392
90.0,-10.0,25.0,18.0,18.0,18.0,18.211362478840844,1.0,20.0,2.679753065109253
91.0,-5.0,25.0,19.0,19.0,19.0,19.211362478840844,1.0,20.0,3.4167776107788086
92.0,0.0,25.0,20.0,20.0,20.0,20.211362478840844,1.0,20.0,3.6846184730529785
93.0,5.0,25.0,21.0,21.0,21.0,21.211362478840844,1.0,20.0,4.022297143936157
94.0,10.0,25.0,22.0,22.0,22.0,22.211362478840844,1.0,20.0,3.739741086959839
95.0,15.0,25.0,23.000000000000004,23.000000000000004,23.000000000000004,23.211362478840847,1.0,20.0,5.072587966918945
96.0,20.0,25.0,24.0,24.0,24.0,24.211362478840844,1.0,20.0,5.274630308151245
98.0,30.0,25.0,26.0,26.0,26.0,26.211362478840844,1.0,20.0,7.551916122436523
99.0,35.0,25.0,27.0,27.0,27.0,27.211362478840844,1.0,20.0,6.102532386779785
101.0,-5.0,17.0,10.399999999999999,10.399999999999999,10.399999999999999,10.61136247884084,1.0,30.0,4.6239025592803955
102.0,0.0,17.0,11.899999999999999,11.899999999999999,11.899999999999999,12.11136247884084,1.0,30.0,5.420186281204224
103.0,5.0,17.0,13.399999999999999,13.399999999999999,13.399999999999999,13.61136247884084,1.0,30.0,5.9171462059021
104.0,10.0,17.0,14.899999999999999,14.899999999999999,14.899999999999999,15.11136247884084,1.0,30.0,4.731096982955933
106.0,20.0,17.0,17.9,17.9,17.9,18.111362478840842,1.0,30.0,6.2114033699035645
107.0,25.0,17.0,19.4,19.4,19.4,19.611362478840842,1.0,30.0,17.037017822265625
109.0,35.0,17.0,22.4,22.4,22.4,22.611362478840842,1.0,30.0,6.215505838394165
110.0,-10.0,19.0,10.3,10.3,10.3,10.511362478840843,1.0,30.0,4.831707715988159
111.0,-5.0,19.0,11.8,11.8,11.8,12.011362478840843,1.0,30.0,4.419220685958862
112.0,0.0,19.0,13.299999999999999,13.299999999999999,13.299999999999999,13.51136247884084,1.0,30.0,3.9933178424835205
113.0,5.0,19.0,14.799999999999999,14.799999999999999,14.799999999999999,15.01136247884084,1.0,30.0,5.104179859161377
114.0,10.0,19.0,16.3,16.3,16.3,16.511362478840844,1.0,30.0,4.806208848953247
115.0,15.0,19.0,17.799999999999997,17.799999999999997,17.799999999999997,18.01136247884084,1.0,30.0,5.511913537979126
116.0,20.0,19.0,19.3,19.3,19.3,19.511362478840844,1.0,30.0,4.935931205749512
119.0,35.0,19.0,23.799999999999997,23.799999999999997,23.799999999999997,24.01136247884084,1.0,30.0,7.735219955444336
120.0,-10.0,21.0,11.700000000000001,11.700000000000001,11.700000000000001,11.911362478840843,1.0,30.0,7.056560277938843
121.0,-5.0,21.0,13.200000000000001,13.200000000000001,13.200000000000001,13.411362478840843,1.0,30.0,6.47062349319458
123.0,5.0,21.0,16.2,16.2,16.2,16.411362478840843,1.0,30.0,7.4496800899505615
124.0,10.0,21.0,17.7,17.7,17.7,17.911362478840843,1.0,30.0,7.702057838439941
125.0,15.0,21.0,19.2,19.2,19.2,19.411362478840843,1.0,30.0,7.802504777908325
127.0,25.0,21.0,22.200000000000003,22.200000000000003,22.200000000000003,22.411362478840847,1.0,30.0,44.13215661048889
129.0,35.0,21.0,25.2,25.2,25.2,25.411362478840843,1.0,30.0,8.562751054763794
130.0,-10.0,23.0,13.1,13.1,13.1,13.311362478840842,1.0,30.0,6.692929267883301
131.0,-5.0,23.0,14.6,14.6,14.6,14.811362478840842,1.0,30.0,7.419144153594971
132.0,0.0,23.0,16.099999999999998,16.099999999999998,16.099999999999998,16.31136247884084,1.0,30.0,7.136284589767456
133.0,5.0,23.0,17.599999999999998,17.599999999999998,17.599999999999998,17.81136247884084,1.0,30.0,6.690943956375122
134.0,10.0,23.0,19.099999999999998,19.099999999999998,19.099999999999998,19.31136247884084,1.0,30.0,7.053836107254028
136.0,20.0,23.0,22.099999999999998,22.099999999999998,22.099999999999998,22.31136247884084,1.0,30.0,3.1196327209472656
138.0,30.0,23.0,25.099999999999998,25.099999999999998,25.099999999999998,25.31136247884084,1.0,30.0,7.005459785461426
139.0,35.0,23.0,26.599999999999998,26.599999999999998,26.599999999999998,26.81136247884084,1.0,30.0,5.975983142852783
140.0,-10.0,25.0,14.5,14.5,14.5,14.711362478840842,1.0,30.0,3.4315149784088135
141.0,-5.0,25.0,16.0,16.0,16.0,16.211362478840844,1.0,30.0,5.225131273269653
142.0,0.0,25.0,17.5,17.5,17.5,17.711362478840844,1.0,30.0,5.199781656265259
